Placa,Chassi,Tipo,Ignição,HR Evento,HR Recebimento,Velocidade,Tensão,Sinal,Hodômetro,Endereço,Lat/Long
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:49,24/07/2025 19:49,23,14.02v,10,8640604,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.899988, -49.045868"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:50,24/07/2025 19:50,36,13.99v,10,8641153,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.895418, -49.044426"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:50,24/07/2025 19:50,35,13.99v,10,8641426,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.89465, -49.041504"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:53,24/07/2025 19:53,42,13.95v,10,8643668,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.906927, -49.02561"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:53,24/07/2025 19:53,35,13.99v,10,8643814,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.906532, -49.024242"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:54,24/07/2025 19:54,51,13.95v,10,8644644,"Rua Silvano Cândido da Silva Sênior, Blumenau - SC","-26.901012, -49.01885"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:56,24/07/2025 19:56,56,13.99v,10,8645587,"Rua Silvano C da Silva Sênior, Gaspar - SC","-26.89353, -49.0166"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 19:57,24/07/2025 19:57,50,13.95v,10,8646739,"Rua Silvano C da Silva Sênior, Gaspar - SC","-26.891619, -49.006016"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:00,24/07/2025 20:00,62,13.99v,10,8648825,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893047, -48.987625"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:02,24/07/2025 20:02,78,13.89v,10,8651846,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.915209, -48.974045"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:05,24/07/2025 20:05,76,13.94v,10,8654959,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.907751, -48.943665"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:08,24/07/2025 20:08,87,14.06v,10,8657805,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.895548, -48.919514"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:11,24/07/2025 20:11,92,13.99v,10,8662191,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.888056, -48.87706"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:14,24/07/2025 20:14,80,13.99v,10,8666846,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.879593, -48.831627"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:15,24/07/2025 20:15,91,14.02v,10,8669230,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.864252, -48.81508"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 20:16,24/07/2025 20:16,120,13.99v,10,8670944,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.85202, -48.804794"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 20:16,24/07/2025 20:16,126,14.01v,10,8671013,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.851578, -48.80429"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 20:16,24/07/2025 20:16,117,14.02v,10,8671361,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.84942, -48.801777"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:18,24/07/2025 20:18,82,13.99v,255,8673277,"BR-470, Ilhota - SC","-26.839584, -48.786842"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:21,24/07/2025 20:21,113,13.95v,10,8678129,"BR-470, Navegantes - SC","-26.83382, -48.740032"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 20:22,24/07/2025 20:22,122,14.02v,10,8679526,"BR-470, Navegantes - SC","-26.833225, -48.725956"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 20:22,24/07/2025 20:22,122,14.02v,10,8679595,"Rodovia Ingo Hering - BR-470, Navegantes - SC","-26.833336, -48.72529"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 20:22,24/07/2025 20:22,119,14.02v,10,8679728,"Rodovia Ingo Hering - BR-470, Navegantes - SC","-26.833622, -48.723995"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:22,24/07/2025 20:22,41,13.39v,10,8680656,"Rodovia Ingo Hering - BR-470, Navegantes - SC","-26.838758, -48.717403"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:23,24/07/2025 20:23,22,13.91v,10,8681130,"BR-470, Navegantes - SC","-26.842806, -48.715916"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:23,24/07/2025 20:23,26,12.88v,10,8681180,"Rodovia BR 101, Navegantes - SC","-26.84284, -48.71639"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:23,24/07/2025 20:23,25,13.95v,10,8681244,"BR-101, Navegantes - SC","-26.842434, -48.716778"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:23,24/07/2025 20:23,28,13.99v,10,8681273,"BR-101, Navegantes - SC","-26.84217, -48.716633"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:24,24/07/2025 20:24,34,14.16v,10,8681562,"BR-101, Navegantes - SC","-26.840485, -48.714397"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:27,24/07/2025 20:27,95,14.02v,10,8685671,"BR-101, Penha - SC","-26.819643, -48.68379"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:28,24/07/2025 20:28,69,13.99v,10,8687262,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.806904, -48.679607"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:28,24/07/2025 20:28,80,14.02v,10,8687907,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.808697, -48.6733"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:29,24/07/2025 20:29,79,14.02v,10,8689369,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.81217, -48.659485"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:31,24/07/2025 20:31,12,14.06v,10,8691088,"Rua Vicente Bento, Penha - SC","-26.805216, -48.64496"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:32,24/07/2025 20:32,48,14.06v,10,8691160,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.804968, -48.644306"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:33,24/07/2025 20:33,45,13.96v,10,8692615,"Rua Vicente Bento, Penha - SC","-26.794151, -48.63634"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:33,24/07/2025 20:33,30,14.02v,10,8692709,"Rua João Luiz Justino, Penha - SC","-26.793556, -48.635906"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:34,24/07/2025 20:34,28,13.99v,10,8693151,"Rua Antônio F Flores, Penha - SC","-26.791687, -48.63219"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:37,24/07/2025 20:37,0,14.21v,10,8693528,"Rua Antônio F Flores, Penha - SC","-26.78867, -48.63163"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:38,24/07/2025 20:38,6,14.23v,10,8693590,"Rua Antônio F Flores, Penha - SC","-26.78868, -48.631664"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:40,24/07/2025 20:40,18,14.08v,10,8693970,"Rua João Luiz Justino, Penha - SC","-26.792007, -48.632504"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:40,24/07/2025 20:40,5,14.03v,10,8694426,"Rua Vicente Bento, Penha - SC","-26.793827, -48.636562"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:42,24/07/2025 20:42,7,13.09v,10,8695085,"Rua Vicente Bento, Penha - SC","-26.799103, -48.63865"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:42,24/07/2025 20:42,5,14.2v,10,8695127,"Rua Vicente Bento, Penha - SC","-26.799307, -48.63833"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:43,24/07/2025 20:43,6,13.84v,10,8695140,"Rua Vicente Bento, Penha - SC","-26.799253, -48.63824"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:43,24/07/2025 20:43,6,13.13v,10,8695167,"Rua Vicente Bento, Penha - SC","-26.799208, -48.638264"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:44,24/07/2025 20:44,5,14.2v,10,8695208,"Rua Vicente Bento, Penha - SC","-26.799307, -48.638382"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:44,24/07/2025 20:44,8,14.16v,10,8695217,"Rua Vicente Bento, Penha - SC","-26.799236, -48.638435"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:44,24/07/2025 20:44,9,14.16v,10,8695256,"Rua Vicente Bento, Penha - SC","-26.799059, -48.63867"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:45,24/07/2025 20:45,13,13.95v,10,8695285,"Rua Vicente Bento, Penha - SC","-26.79931, -48.638863"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:46,24/07/2025 20:46,34,14.13v,10,8696097,"Rua Vicente Bento, Penha - SC","-26.804468, -48.64456"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:49,24/07/2025 20:49,56,13.99v,10,8699162,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.807972, -48.672234"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:50,24/07/2025 20:50,63,14.02v,10,8700259,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.805887, -48.6826"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:50,24/07/2025 20:50,48,13.99v,10,8700463,"Rodovia João Batista Sérgio Murad - Beto Carrero, Penha - SC","-26.807367, -48.683674"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:53,24/07/2025 20:53,18,14.14v,10,8701310,"BR-101, Penha - SC","-26.815802, -48.68335"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:56,24/07/2025 20:56,0,13.94v,10,8701794,"BR-101, Penha - SC","-26.81975, -48.684097"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:57,24/07/2025 20:57,5,14.02v,10,8701797,"BR-101, Penha - SC","-26.81974, -48.68411"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 20:57,24/07/2025 20:57,7,14.02v,10,8701818,"BR-101, Penha - SC","-26.819742, -48.684177"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:00,24/07/2025 21:00,0,14.02v,10,8702752,"BR-101, Penha - SC","-26.825895, -48.690323"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:02,24/07/2025 21:02,6,13.95v,10,8702979,"BR-101, Penha - SC","-26.827166, -48.691456"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:03,24/07/2025 21:03,7,14.06v,10,8702986,"BR-101, Penha - SC","-26.82716, -48.69139"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:03,24/07/2025 21:03,5,14.06v,10,8702996,"BR-101, Penha - SC","-26.827187, -48.691517"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:03,24/07/2025 21:03,5,13.99v,10,8703005,"BR-101, Penha - SC","-26.827152, -48.691544"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:03,24/07/2025 21:03,5,13.2v,10,8703032,"BR-101, Penha - SC","-26.8274, -48.69163"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:06,24/07/2025 21:06,2,13.99v,10,8703554,"BR-101, Penha - SC","-26.83121, -48.693756"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:07,24/07/2025 21:07,5,14.02v,10,8703562,"BR-101, Penha - SC","-26.83126, -48.69383"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:10,24/07/2025 21:10,0,14.13v,10,8704599,"BR-101, Penha - SC","-26.83491, -48.702744"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:13,24/07/2025 21:13,32,14.02v,10,8705890,"Rodovia BR 101 - BR-101, Navegantes - SC","-26.839062, -48.713676"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:13,24/07/2025 21:13,36,13.99v,10,8706071,"BR-101, Navegantes - SC","-26.840092, -48.715008"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:13,24/07/2025 21:13,44,13.99v,10,8706171,"Rodovia Ingo Hering - BR-470, Navegantes - SC","-26.839624, -48.715786"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:13,24/07/2025 21:13,30,13.81v,10,8706334,"Rodovia Ingo Hering - BR-470, Navegantes - SC","-26.83855, -48.716595"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:16,24/07/2025 21:16,96,14.02v,10,8711063,"BR-470, Navegantes - SC","-26.836615, -48.76159"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:17,24/07/2025 21:17,80,13.99v,10,8711816,"BR-470, Ilhota - SC","-26.838781, -48.768356"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:18,24/07/2025 21:18,94,14.02v,255,8714210,"BR-470, Ilhota - SC","-26.840347, -48.791416"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:19,24/07/2025 21:19,124,14.02v,10,8715937,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.85104, -48.80412"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:19,24/07/2025 21:19,129,14.02v,10,8716006,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.851475, -48.80463"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:20,24/07/2025 21:20,115,13.99v,10,8716936,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.857273, -48.81134"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:20,24/07/2025 21:20,125,14.02v,10,8717196,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.859262, -48.81273"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:20,24/07/2025 21:20,122,14.02v,10,8717265,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.859827, -48.813015"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:20,24/07/2025 21:20,114,14.02v,10,8718056,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.866074, -48.816772"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:21,24/07/2025 21:21,122,13.99v,10,8719108,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.873053, -48.823944"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:21,24/07/2025 21:21,121,14.01v,10,8719176,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.873507, -48.8244"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:21,24/07/2025 21:21,119,14.02v,10,8719342,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.874598, -48.825523"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:22,24/07/2025 21:22,125,14.02v,10,8721169,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.880333, -48.841717"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:22,24/07/2025 21:22,125,14v,10,8721271,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.880383, -48.8424"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:23,24/07/2025 21:23,119,14.06v,10,8723130,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.882063, -48.86138"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:23,24/07/2025 21:23,121,14.02v,10,8723164,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.88212, -48.861713"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:23,24/07/2025 21:23,117,14.02v,10,8723362,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.882587, -48.863632"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:23,24/07/2025 21:23,122,14.06v,10,8724081,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.885183, -48.870293"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:23,24/07/2025 21:23,124,14.02v,10,8724150,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.885443, -48.87092"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:24,24/07/2025 21:24,112,14.02v,10,8725240,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.889427, -48.880917"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:24,24/07/2025 21:24,123,14.02v,10,8725700,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.891096, -48.8852"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:24,24/07/2025 21:24,123,14.04v,10,8725768,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.891352, -48.885826"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:24,24/07/2025 21:24,119,14.06v,10,8725968,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.892094, -48.887646"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:24,24/07/2025 21:24,120,14.02v,10,8726066,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.892452, -48.88855"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:24,24/07/2025 21:24,118,14.02v,10,8726099,"Rodovia BR-470 - BR-470, Ilhota - SC","-26.892572, -48.888847"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:25,24/07/2025 21:25,128,14.02v,10,8727011,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893593, -48.897903"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:25,24/07/2025 21:25,130,14.02v,10,8727081,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893574, -48.89862"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:25,24/07/2025 21:25,113,14.02v,10,8727921,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893465, -48.907043"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:25,24/07/2025 21:25,125,14.03v,10,8728206,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893475, -48.90994"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:25,24/07/2025 21:25,128,14.02v,10,8728276,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893473, -48.91066"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:25,24/07/2025 21:25,111,14.02v,10,8728450,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893452, -48.912373"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:26,24/07/2025 21:26,122,14.02v,10,8728890,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.893953, -48.916763"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:26,24/07/2025 21:26,116,14.02v,10,8728988,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.89429, -48.917664"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:26,24/07/2025 21:26,122,14.06v,10,8729396,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.89603, -48.9213"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:26,24/07/2025 21:26,121,14.03v,10,8729463,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.896328, -48.921883"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:26,24/07/2025 21:26,118,14.06v,10,8729797,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.897827, -48.924797"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:28,24/07/2025 21:28,122,14.06v,10,8731984,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.907433, -48.943653"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 21:28,24/07/2025 21:28,121,14.06v,10,8732053,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.907736, -48.94426"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 21:28,24/07/2025 21:28,115,14.02v,10,8732186,"Rua Lagoa Vermelha, Gaspar - SC","-26.90832, -48.945435"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:30,24/07/2025 21:30,91,14.06v,10,8735346,"Rua Luís Franzoi, Gaspar - SC","-26.914482, -48.976315"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:30,24/07/2025 21:30,99,14.06v,10,8735648,"Rua Carlos R Schramm, Gaspar - SC","-26.91248, -48.978287"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:33,24/07/2025 21:33,90,14.05v,10,8740767,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.875072, -49.00445"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:34,24/07/2025 21:34,103,14.06v,255,8741334,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.874235, -49.009666"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:34,24/07/2025 21:34,76,14.05v,255,8741783,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.87409, -49.013897"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:36,24/07/2025 21:36,83,14.02v,10,8744833,"Rodovia BR-470 - BR-470, Gaspar - SC","-26.860231, -49.0386"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:39,24/07/2025 21:39,49,14.06v,10,8748294,"BR-470, Blumenau - SC","-26.86107, -49.069477"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:39,24/07/2025 21:40,90,14.09v,10,8749353,"Via Paul Fritz Kuehnrich, Blumenau - SC","-26.870132, -49.072468"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:40,24/07/2025 21:40,79,14.06v,10,8750459,"Via Paul Fritz Kuehnrich, Blumenau - SC","-26.877262, -49.06788"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:43,24/07/2025 21:43,18,13.91v,10,8753458,"Rua Engenheiro Paul Werner, Blumenau - SC","-26.900618, -49.079014"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:46,24/07/2025 21:46,11,14.06v,10,8755523,"Travessa Flores Filho, Blumenau - SC","-26.915478, -49.069138"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:49,24/07/2025 21:49,0,12.84v,10,8755797,"Rua Doutor Amadeu da Luz, Blumenau - SC","-26.916618, -49.071453"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 21:52,24/07/2025 21:52,0,12.91v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,IGNICAO_ON,ON,24/07/2025 22:11,24/07/2025 22:13,0,12.23v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 22:14,24/07/2025 22:14,0,12.89v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,IGNICAO_OFF,OFF,24/07/2025 22:15,24/07/2025 22:15,0,12.95v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,24/07/2025 23:15,24/07/2025 23:15,0,13.02v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 00:15,25/07/2025 00:15,0,12.96v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 01:15,25/07/2025 01:15,0,12.98v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 02:15,25/07/2025 02:15,0,12.98v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 03:15,25/07/2025 03:17,0,12.98v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 04:15,25/07/2025 04:15,0,12.98v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 05:15,25/07/2025 05:15,0,12.94v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 06:15,25/07/2025 06:15,0,12.94v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 07:15,25/07/2025 07:15,0,12.94v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 08:15,25/07/2025 08:15,0,12.8v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 09:15,25/07/2025 09:15,0,12.94v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 10:15,25/07/2025 10:17,0,12.91v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO_EM_SLEEP,OFF,25/07/2025 11:15,25/07/2025 11:15,0,12.91v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,IGNICAO_ON,ON,25/07/2025 12:01,25/07/2025 12:01,0,14.02v,10,8756720,"Rua Sete de Setembro, Blumenau - SC","-26.922382, -49.06453"
TBI9A63,2180169507,POSICAO,ON,25/07/2025 12:02,25/07/2025 12:02,40,14.12v,10,8756720,"Alameda Rio Branco, Blumenau - SC","-26.923855, -49.060978"
